video_name,frame,outcome_prediction
21_final.mp4,240,Well
21_final.mp4,255,Well
21_final.mp4,270,Well
21_final.mp4,285,Well
21_final.mp4,300,Well
21_final.mp4,315,Well
22_final.mp4,0,Well
22_final.mp4,15,Well
22_final.mp4,30,Well
22_final.mp4,45,Well
22_final.mp4,60,Well
22_final.mp4,75,Well
22_final.mp4,90,Well
22_final.mp4,105,Well
22_final.mp4,120,Well
22_final.mp4,135,Well
22_final.mp4,150,Well
22_final.mp4,165,Well
22_final.mp4,180,Well
22_final.mp4,195,Well
24_final.mp4,0,Well
24_final.mp4,15,Well
24_final.mp4,30,Well
24_final.mp4,45,Well
24_final.mp4,60,Well
24_final.mp4,75,Well
24_final.mp4,90,Well
24_final.mp4,105,Well
24_final.mp4,120,Well
24_final.mp4,135,Well
24_final.mp4,150,Well
24_final.mp4,165,Well
24_final.mp4,180,Well
24_final.mp4,195,Well
24_final.mp4,210,Well
24_final.mp4,225,Well
24_final.mp4,240,Well
24_final.mp4,255,Well
24_final.mp4,270,Well
24_final.mp4,285,Well
24_final.mp4,300,Well
24_final.mp4,315,Well
24_final.mp4,330,Well
24_final.mp4,345,Well
24_final.mp4,360,Well
29_final.mp4,0,Well
29_final.mp4,15,Well
29_final.mp4,30,Well
29_final.mp4,45,Well
29_final.mp4,60,Well
29_final.mp4,75,Well
29_final.mp4,90,Well
29_final.mp4,105,Well
29_final.mp4,120,Well
29_final.mp4,135,Well
29_final.mp4,150,Well
29_final.mp4,165,Well
29_final.mp4,180,Well
29_final.mp4,195,Well
29_final.mp4,210,Well
30_final.mp4,0,Well
30_final.mp4,15,Well
30_final.mp4,30,Well
30_final.mp4,45,Well
30_final.mp4,60,Well
30_final.mp4,75,Well
30_final.mp4,90,Well
30_final.mp4,105,Well
30_final.mp4,120,Well
30_final.mp4,135,Well
30_final.mp4,150,Well
30_final.mp4,165,Well
30_final.mp4,180,Well
30_final.mp4,195,Well
30_final.mp4,210,Well
30_final.mp4,225,Well
30_final.mp4,240,Well
30_final.mp4,255,Well
30_final.mp4,270,Well
30_final.mp4,285,Well
30_final.mp4,300,Well
30_final.mp4,315,Well
30_final.mp4,330,Well
30_final.mp4,345,Well
30_final.mp4,360,Well
30_final.mp4,375,Well
31_final.mp4,0,Well
31_final.mp4,15,Well
31_final.mp4,30,Well
31_final.mp4,45,Well
31_final.mp4,60,Well
31_final.mp4,75,Well
31_final.mp4,90,Poorly
31_final.mp4,105,Well
31_final.mp4,120,Poorly
31_final.mp4,135,Poorly
31_final.mp4,150,Well
31_final.mp4,165,Poorly
31_final.mp4,180,Well
31_final.mp4,195,Poorly
31_final.mp4,210,Well
31_final.mp4,225,Poorly
31_final.mp4,240,Poorly
31_final.mp4,255,Poor
31_final.mp4,270,Well
31_final.mp4,285,Poorly
33_final.mp4,0,Well
33_final.mp4,15,Well
33_final.mp4,30,Well
33_final.mp4,45,poorly
33_final.mp4,60,poorly
33_final.mp4,75,Well
33_final.mp4,90,Well
33_final.mp4,105,poorly
33_final.mp4,120,poorly
33_final.mp4,135,Well
33_final.mp4,150,poorly
33_final.mp4,165,Well
33_final.mp4,180,poorly
33_final.mp4,195,poorly
33_final.mp4,210,poorly
34_final.mp4,0,Well
34_final.mp4,15,Well
34_final.mp4,30,Well
34_final.mp4,45,Well
34_final.mp4,60,Poorly
34_final.mp4,75,Well
34_final.mp4,90,Well
34_final.mp4,105,Well
34_final.mp4,120,Well
34_final.mp4,135,Well
34_final.mp4,150,Well
34_final.mp4,165,Well
34_final.mp4,180,Well
34_final.mp4,195,Poorly
34_final.mp4,210,Well
40_final.mp4,0,Well
40_final.mp4,15,Well
40_final.mp4,30,Well
40_final.mp4,45,Well
40_final.mp4,60,Well
40_final.mp4,75,Well
40_final.mp4,90,Well
40_final.mp4,105,Well
40_final.mp4,120,Well
40_final.mp4,135,Well
40_final.mp4,150,Well
40_final.mp4,165,Well
40_final.mp4,180,Well
40_final.mp4,195,Well
40_final.mp4,210,Well
40_final.mp4,225,Well
40_final.mp4,240,Well
41_final.mp4,0,Well
41_final.mp4,15,Well
41_final.mp4,30,Well
41_final.mp4,45,Well
41_final.mp4,60,Well
41_final.mp4,75,Well
41_final.mp4,90,Well
41_final.mp4,105,Well
41_final.mp4,120,Well
41_final.mp4,135,Well
41_final.mp4,150,Well
41_final.mp4,165,Well
41_final.mp4,180,Well
41_final.mp4,195,Well
41_final.mp4,210,Well
41_final.mp4,225,Well
41_final.mp4,240,Well
41_final.mp4,255,Well
41_final.mp4,270,Well
44_final.mp4,0,Well
44_final.mp4,15,Well
44_final.mp4,30,Well
44_final.mp4,45,Well
44_final.mp4,60,Well
44_final.mp4,75,Well
44_final.mp4,90,Well
44_final.mp4,105,Well
44_final.mp4,120,Well
44_final.mp4,135,Well
44_final.mp4,150,Well
44_final.mp4,165,Well
44_final.mp4,180,Well
44_final.mp4,195,Well
44_final.mp4,210,Well
44_final.mp4,225,Well
46_final.mp4,0,Well
46_final.mp4,15,Poorly
46_final.mp4,30,Well
46_final.mp4,45,Well
46_final.mp4,60,Well
46_final.mp4,75,Poorly
46_final.mp4,90,Poorly
46_final.mp4,105,Poorly
46_final.mp4,120,Poorly
46_final.mp4,135,Poorly
46_final.mp4,150,poorly
46_final.mp4,165,Poorly
46_final.mp4,180,poorly
46_final.mp4,195,poorly
46_final.mp4,210,poorly
46_final.mp4,225,Poorly
46_final.mp4,240,Poorly
46_final.mp4,255,poorly
46_final.mp4,270,Poorly
46_final.mp4,285,poorly
48_final.mp4,0,Poorly
48_final.mp4,15,Well
48_final.mp4,30,Well
48_final.mp4,45,Well
48_final.mp4,60,Well
48_final.mp4,75,Well
48_final.mp4,90,Well
48_final.mp4,105,Well
48_final.mp4,120,Well
48_final.mp4,135,Well
48_final.mp4,150,Well
48_final.mp4,165,Well
48_final.mp4,180,Well
48_final.mp4,195,Well
48_final.mp4,210,Well
48_final.mp4,225,Well
48_final.mp4,240,Well
49_final.mp4,0,Well
49_final.mp4,15,Poorly
49_final.mp4,30,Poorly
49_final.mp4,45,Poorly
49_final.mp4,60,Poorly
49_final.mp4,75,Well
49_final.mp4,90,Poorly
49_final.mp4,105,Poorly
49_final.mp4,120,Well
49_final.mp4,135,Poorly
49_final.mp4,150,Poorly
49_final.mp4,165,Poorly
49_final.mp4,180,Poorly
49_final.mp4,195,Well
49_final.mp4,210,Poorly
49_final.mp4,225,Well
49_final.mp4,240,Poorly
49_final.mp4,255,Poorly
49_final.mp4,270,Poorly
49_final.mp4,285,Poorly
49_final.mp4,300,Poorly
49_final.mp4,315,Poorly
49_final.mp4,330,Poorly
49_final.mp4,345,Poorly
50_final.mp4,0,Well
50_final.mp4,15,Poorly
50_final.mp4,30,Well
50_final.mp4,45,Well
50_final.mp4,60,Well
50_final.mp4,75,Well
50_final.mp4,90,Well
50_final.mp4,105,Well
50_final.mp4,120,Poorly
50_final.mp4,135,Well
50_final.mp4,150,Well
50_final.mp4,165,Poorly
50_final.mp4,180,Poorly
50_final.mp4,195,Poorly
50_final.mp4,210,Well
50_final.mp4,225,Poorly
50_final.mp4,240,Poorly
50_final.mp4,255,Poorly
52_final.mp4,0,Well
52_final.mp4,15,Well
52_final.mp4,30,Well
52_final.mp4,45,Well
52_final.mp4,60,Well
52_final.mp4,75,Well
52_final.mp4,90,Well
52_final.mp4,105,Well
52_final.mp4,120,Well
52_final.mp4,135,Well
52_final.mp4,150,Well
52_final.mp4,165,Well
52_final.mp4,180,Well
52_final.mp4,195,Well
52_final.mp4,210,Well
52_final.mp4,225,Well
52_final.mp4,240,Well
52_final.mp4,255,Well
52_final.mp4,270,Well
52_final.mp4,285,Well
52_final.mp4,300,Well
52_final.mp4,315,Well
52_final.mp4,330,Well
52_final.mp4,345,Well
52_final.mp4,360,Well
52_final.mp4,375,Well
52_final.mp4,390,Well
52_final.mp4,405,Well
52_final.mp4,420,Well
52_final.mp4,435,Poorly
52_final.mp4,450,Well
52_final.mp4,465,Well
52_final.mp4,480,Well
52_final.mp4,495,Well
52_final.mp4,510,Well
52_final.mp4,525,Well
52_final.mp4,540,Well
52_final.mp4,555,Well
52_final.mp4,570,Well
52_final.mp4,585,Well
53_final.mp4,0,Well
53_final.mp4,15,Well
53_final.mp4,30,Well
53_final.mp4,45,Well
53_final.mp4,60,Well
53_final.mp4,75,Well
53_final.mp4,90,Well
53_final.mp4,105,Well
53_final.mp4,120,Well
53_final.mp4,135,Well
53_final.mp4,150,Well
53_final.mp4,165,Well
53_final.mp4,180,Well
53_final.mp4,195,Well
53_final.mp4,210,Well
53_final.mp4,225,Well
53_final.mp4,240,Well
53_final.mp4,255,Well
53_final.mp4,270,Well
53_final.mp4,285,Well
53_final.mp4,300,Well
53_final.mp4,315,Well
54_final.mp4,0,Well
54_final.mp4,15,Well
54_final.mp4,30,Poorly
54_final.mp4,45,Well
54_final.mp4,60,Well
54_final.mp4,75,Well
54_final.mp4,90,Well
54_final.mp4,105,Well
54_final.mp4,120,Well
54_final.mp4,135,Well
54_final.mp4,150,Well
54_final.mp4,165,Well
54_final.mp4,180,Well
54_final.mp4,195,Well
54_final.mp4,210,Well
54_final.mp4,225,Well
54_final.mp4,240,Well
54_final.mp4,255,Well
55_final.mp4,0,Well
55_final.mp4,15,Well
55_final.mp4,30,Well
55_final.mp4,45,Well
55_final.mp4,60,Well
55_final.mp4,75,Well
55_final.mp4,90,Well
55_final.mp4,105,Well
55_final.mp4,120,Well
55_final.mp4,135,Well
55_final.mp4,150,Well
55_final.mp4,165,Well
55_final.mp4,180,Well
55_final.mp4,195,Well
55_final.mp4,210,Well
55_final.mp4,225,Well
55_final.mp4,240,Well
55_final.mp4,255,Well
57_final.mp4,0,Well
57_final.mp4,15,poorly
57_final.mp4,30,Well
57_final.mp4,45,Well
57_final.mp4,60,Well
57_final.mp4,75,Well
57_final.mp4,90,poorly
57_final.mp4,105,poorly
57_final.mp4,120,Well
57_final.mp4,135,Well
57_final.mp4,150,Well
57_final.mp4,165,Well
57_final.mp4,180,Well
57_final.mp4,195,Well
57_final.mp4,210,Poorly
57_final.mp4,225,Poorly
57_final.mp4,240,Well
57_final.mp4,255,Well
57_final.mp4,270,Poorly
59_final.mp4,0,Well
59_final.mp4,15,Well
59_final.mp4,30,Poorly
59_final.mp4,45,Poorly
59_final.mp4,60,Well
59_final.mp4,75,Well
59_final.mp4,90,Well
59_final.mp4,105,Well
59_final.mp4,120,Poorly
59_final.mp4,135,Well
59_final.mp4,150,Well
59_final.mp4,165,Poorly
59_final.mp4,180,Poorly
59_final.mp4,195,Poorly
59_final.mp4,210,Poorly
59_final.mp4,225,Well
59_final.mp4,240,Well
59_final.mp4,255,Poorly
60_final.mp4,0,Well
60_final.mp4,15,Well
60_final.mp4,30,Well
60_final.mp4,45,Well
60_final.mp4,60,Well
60_final.mp4,75,Well
60_final.mp4,90,Well
60_final.mp4,105,Well
60_final.mp4,120,Well
60_final.mp4,135,Well
60_final.mp4,150,Poorly
60_final.mp4,165,Poorly
60_final.mp4,180,Well
60_final.mp4,195,Well
60_final.mp4,210,Well
60_final.mp4,225,Well
60_final.mp4,240,Well
60_final.mp4,255,Well
6_final.mp4,0,Well
6_final.mp4,15,Well
6_final.mp4,30,Well
6_final.mp4,45,Well
6_final.mp4,60,Well
6_final.mp4,75,Well
6_final.mp4,90,Well
6_final.mp4,105,Well
6_final.mp4,120,Well
6_final.mp4,135,Well
6_final.mp4,150,Well
6_final.mp4,165,Well
6_final.mp4,180,Well
7_final.mp4,0,poorly
7_final.mp4,15,Poorly
7_final.mp4,30,Poorly
7_final.mp4,45,Poorly
7_final.mp4,60,Poorly
7_final.mp4,75,Poorly
7_final.mp4,90,Poorly
7_final.mp4,105,Well
7_final.mp4,120,Poorly
7_final.mp4,135,Well
7_final.mp4,150,Well
7_final.mp4,165,Well
7_final.mp4,180,Well
7_final.mp4,195,poorly
7_final.mp4,210,Well
7_final.mp4,225,Poorly
7_final.mp4,240,poorly
9_final.mp4,0,Well
9_final.mp4,15,Well
9_final.mp4,30,Well
9_final.mp4,45,Well
9_final.mp4,60,Well
9_final.mp4,75,Well
9_final.mp4,90,Well
9_final.mp4,105,Well
9_final.mp4,120,Well
9_final.mp4,135,Well
9_final.mp4,150,Well
9_final.mp4,165,Well
9_final.mp4,180,Well
9_final.mp4,195,Well
9_final.mp4,210,Well
9_final.mp4,225,Well
9_final.mp4,240,Well
9_final.mp4,255,Well
9_final.mp4,270,Well
9_final.mp4,285,Well
